ATP2C1	chr3	130850595	131016712
ASTE1	chr3	131013875	131027649
NEK11	chr3	131026850	131350465
NUDT16	chr3	131381671	131388830
MRPL3	chr3	131462212	131502983
CPNE4	chr3	131533555	132285410
DNAJC13	chr3	132417502	132539032
ACAD11	chr3	132558138	132660082
ACKR4	chr3	132597270	132618967
UBA5	chr3	132654446	132679794
NPHP3	chr3	132680609	132722432
TMEM108	chr3	133038391	133397775
BFSP2	chr3	133400056	133475222
CDV3	chr3	133573686	133590261
TOPBP1	chr3	133598175	133662380
TF	chr3	133746040	133796641
SRPRB	chr3	133784023	133825772
RAB6B	chr3	133824235	133895882
C3orf36	chr3	133928145	133929812
SLCO2A1	chr3	133932701	134052184
LINC02000	chr3	134055256	134057648
RYK	chr3	134065303	134250859
LINC02004	chr3	134313498	134327944
AMOTL2	chr3	134355347	134375479
ANAPC13	chr3	134477706	134486716
CEP63	chr3	134485699	134587789
EPHB1	chr3	134795260	135260467
KY	chr3	134599923	134651636
PPP2R3A	chr3	135965728	136147894
MSL2	chr3	136148917	136197241
PCCB	chr3	136250340	136337896
STAG1	chr3	136336236	136752403
SLC35G2	chr3	136818647	136855888
NCK1	chr3	136862208	136951606
IL20RB	chr3	136946230	137011085
SOX14	chr3	137764315	137766334
LINC01210	chr3	137771660	137780882
CLDN18	chr3	137998735	138033655
DZIP1L	chr3	138061990	138115818
A4GNT	chr3	138123713	138132390
DBR1	chr3	138160988	138174949
ARMC8	chr3	138187248	138298384
NME9	chr3	138261437	138329886
MRAS	chr3	138347648	138405534
ESYT3	chr3	138434586	138481686
CEP70	chr3	138494344	138594538
FAIM	chr3	138608606	138633376
PIK3CB	chr3	138652698	138834928
LINC01391	chr3	138935189	138944020
FOXL2	chr3	138944224	138947137
FOXL2NB	chr3	138947217	138953990
PRR23A	chr3	139003962	139006268
MRPS22	chr3	139005806	139360497
PRR23B	chr3	139019031	139020926
PRR23C	chr3	139042102	139044892
BPESC1	chr3	139104185	139125171
PISRT1	chr3	139232992	139233522
COPB2	chr3	139353946	139389736
RBP2	chr3	139452884	139480747
RBP1	chr3	139517434	139539829
NMNAT3	chr3	139560180	139678017
CLSTN2	chr3	139935185	140577397
TRIM42	chr3	140678064	140701150
SLC25A36	chr3	140941830	140980995
SPSB4	chr3	141051347	141148611
PXYLP1	chr3	141228726	141367753
ZBTB38	chr3	141324213	141449792
RASA2	chr3	141487027	141615344
RNF7	chr3	141738249	141747560
GRK7	chr3	141763408	141819352
ATP1B3	chr3	141876124	141926549
TFDP2	chr3	141944428	142149544
GK5	chr3	142157527	142225592
XRN1	chr3	142306607	142448062
ATR	chr3	142449007	142578733
PLS1	chr3	142596393	142713664
TRPC1	chr3	142724034	142807888
PCOLCE2	chr3	142815922	142889206
PAQR9	chr3	142949164	142963674
U2SURP	chr3	142964497	143060725
CHST2	chr3	143119771	143124014
SLC9A9	chr3	143265222	143848485
PLOD2	chr3	146035139	146163725
PLSCR4	chr3	146192335	146251179
PLSCR2	chr3	146391421	146495991
PLSCR1	chr3	146515180	146544856
PLSCR5	chr3	146576555	146605346
LINC02010	chr3	146921795	146927429
ZIC4	chr3	147386046	147406809
ZIC1	chr3	147393422	147510293
LINC02032	chr3	148076432	148089134
LINC02045	chr3	148192872	148280098
LINC02046	chr3	148279682	148401084
AGTR1	chr3	148697784	148743008
CPB1	chr3	148791102	148860187
CPA3	chr3	148865296	148897203
GYG1	chr3	148991408	149031775
HLTF	chr3	149030127	149086554
HPS3	chr3	149129638	149173732
CP	chr3	149162410	149221829
TM4SF18	chr3	149318498	149334414
TM4SF1	chr3	149369022	149377692
TM4SF4	chr3	149474697	149503394
WWTR1	chr3	149517235	149736714
COMMD2	chr3	149738472	149752495
ANKUB1	chr3	149761100	149968385
RNF13	chr3	149812770	149962139
PFN2	chr3	149964904	150050788
LINC01998	chr3	150077494	150080117
LINC01213	chr3	150238519	150244232
LINC01214	chr3	150265407	150296605
TSC22D2	chr3	150408298	150466422
SERP1	chr3	150541998	150603228
EIF2A	chr3	150546678	150586016
SELENOT	chr3	150602875	150630436
ERICH6	chr3	150659885	150703971
SIAH2	chr3	150741125	150763477
MINDY4B	chr3	150870376	150905439
CLRN1	chr3	150926163	150972727
MED12L	chr3	151085286	151437072
GPR171	chr3	151197832	151203216
P2RY14	chr3	151212117	151278542
GPR87	chr3	151294086	151316820
P2RY13	chr3	151326312	151329549
P2RY12	chr3	151336843	151384753
IGSF10	chr3	151425384	151461061
LINC02066	chr3	151637174	151657966
AADACL2	chr3	151733916	151761339
AADAC	chr3	151814073	151828488
SUCNR1	chr3	151873643	151884619
MBNL1	chr3	152243828	152465780
P2RY1	chr3	152835131	152841439
RAP2B	chr3	153162226	153170627
ARHGEF26	chr3	154121003	154257827
DHX36	chr3	154272546	154324487
GPR149	chr3	154334943	154430190
MME	chr3	155024124	155183704
LINC01487	chr3	155240919	155258766
PLCH1	chr3	155375580	155745071
C3orf33	chr3	155762617	155806278
SLC33A1	chr3	155821024	155854456
GMPS	chr3	155870650	155944020
KCNAB1	chr3	156037701	156539138
SSR3	chr3	156539553	156555149
TIPARP	chr3	156673235	156706770
LEKR1	chr3	156825481	157046129
LINC00880	chr3	157081667	157128595
LINC02029	chr3	157081738	157088547
LINC00881	chr3	157089634	157135557
CCNL1	chr3	157146508	157160760
VEPH1	chr3	157259742	157533619
PTX3	chr3	157436850	157443633
SHOX2	chr3	158095905	158106420
RSRC1	chr3	158105855	158545730
MLF1	chr3	158571163	158607252
GFM1	chr3	158644527	158695581
LXN	chr3	158645822	158672648
RARRES1	chr3	158696892	158732489
MFSD1	chr3	158732198	158829719
IQCJ	chr3	158962928	159266307
SCHIP1	chr3	159839861	159897360
IL12A	chr3	159988835	159996019
LINC01100	chr3	160016024	160031423
C3orf80	chr3	160225422	160228213
IFT80	chr3	160256986	160399880
SMC4	chr3	160399274	160434954
TRIM59	chr3	160432445	160485773
KPNA4	chr3	160495007	160565571
ARL14	chr3	160677160	160678448
PPM1L	chr3	160755602	161078902
B3GALNT1	chr3	161083883	161105411
NMD3	chr3	161104696	161253532
SPTSSB	chr3	161344798	161372880
LINC02067	chr3	161426427	161448242
OTOL1	chr3	161496808	161503942
LINC01192	chr3	163109152	163361563
LINC01324	chr3	164714095	164831480
SI	chr3	164978898	165078496
LINC02023	chr3	165150006	165158062
SLITRK3	chr3	165186720	165197109
LINC01322	chr3	165206929	165846519
BCHE	chr3	165772904	165837462
LINC01326	chr3	166569693	166570763
ZBBX	chr3	167239843	167407874
LINC01327	chr3	167392796	167408519
SERPINI2	chr3	167441914	167478972
WDR49	chr3	167478684	167653983
PDCD10	chr3	167683298	167734939
SERPINI1	chr3	167735243	167825569
GOLIM4	chr3	168008689	168095924
LINC02082	chr3	168902194	168924590
LINC01997	chr3	169003022	169038416
MECOM	chr3	169083499	169663775
TERC	chr3	169764520	169765060
ACTRT3	chr3	169766921	169769561
MYNN	chr3	169773396	169789716
LRRC34	chr3	169793003	169812986
LRRIQ4	chr3	169812870	169837773
LRRC31	chr3	169839172	169869935
SAMD7	chr3	169911572	169939175
SEC62	chr3	169966635	169998373
GPR160	chr3	170037995	170085392
PHC3	chr3	170086732	170181749
PRKCI	chr3	170222424	170305977
SKIL	chr3	170357342	170396835
CLDN11	chr3	170418868	170454733
SLC7A14	chr3	170459548	170586075
RPL22L1	chr3	170864875	170870208
EIF5A2	chr3	170888418	170908644
SLC2A2	chr3	170996347	171026743
TNIK	chr3	171058414	171460408
PLD1	chr3	171600404	171810950
TMEM212	chr3	171843349	171938715
TMEM212-AS1	chr3	171815586	171900749
FNDC3B	chr3	172039578	172401669
GHSR	chr3	172443291	172448456
TNFSF10	chr3	172505508	172523475
LINC02068	chr3	172560888	172595607
NCEH1	chr3	172630249	172711218
ECT2	chr3	172750682	172821474
SPATA16	chr3	172889357	173141235
NLGN1	chr3	173396284	174294372
NAALADL2	chr3	174438573	175810548
LINC01208	chr3	176415439	176867838
LINC01209	chr3	176814155	176817001
TBL1XR1	chr3	177019340	177228000
LINC00501	chr3	177294442	177323418
LINC00578	chr3	177441910	177767379
LINC02015	chr3	177816865	177899224
KCNMB2	chr3	178272932	178844429
ZMAT3	chr3	178960121	179072215
PIK3CA	chr3	179148114	179240093
KCNMB3	chr3	179236691	179267002
ZNF639	chr3	179323031	179338583
MFN1	chr3	179347709	179394936
GNB4	chr3	179396088	179451476
ACTL6A	chr3	179562886	179588407
MRPL47	chr3	179588285	179604649
NDUFB5	chr3	179604690	179627647
USP13	chr3	179653032	179804366
PEX5L	chr3	179794958	180037053
LINC02053	chr3	180413008	180476778
TTC14	chr3	180602163	180617828
CCDC39	chr3	180602858	180684942
FXR1	chr3	180868141	180982753
DNAJC19	chr3	180983697	180989774
SOX2	chr3	181711925	181714436
LINC01206	chr3	181952343	182035644
LINC01994	chr3	182446970	182486364
LINC02031	chr3	182644214	182655880
ATP11B	chr3	182793503	182921629
DCUN1D1	chr3	182938074	182985953
MCCC1	chr3	183015218	183116075
LAMP3	chr3	183122215	183163839
MCF2L2	chr3	183178041	183428778
B3GNT5	chr3	183253253	183298504
KLHL6	chr3	183487551	183555706
KLHL24	chr3	183635610	183684519
YEATS2	chr3	183697797	183812624
MAP6D1	chr3	183815922	183825594
PARL	chr3	183829271	183884933
ABCC5	chr3	183919934	184017939
HTR3D	chr3	184031544	184039369
HTR3C	chr3	184053047	184060673
HTR3E	chr3	184097064	184106995
EIF2B5	chr3	184135038	184146127
DVL3	chr3	184155377	184173614
AP2M1	chr3	184174689	184184214
ABCF3	chr3	184186095	184194012
VWA5B2	chr3	184229585	184242329
ALG3	chr3	184242301	184249548
ECE2	chr3	184276011	184293031
CAMK2N2	chr3	184259213	184261553
PSMD2	chr3	184299198	184309050
EIF4G1	chr3	184314495	184335358
FAM131A	chr3	184335926	184348421
CLCN2	chr3	184346185	184361650
POLR2H	chr3	184361710	184368596
THPO	chr3	184371935	184381968
CHRD	chr3	184380054	184390736
LINC02054	chr3	184399790	184457891
LINC01839	chr3	184505113	184508399
EPHB3	chr3	184561785	184582408
MAGEF1	chr3	184710364	184712064
LINC02069	chr3	184725013	184773178
VPS8	chr3	184812143	185052614
C3orf70	chr3	185076838	185153060
EHHADH	chr3	185190624	185281990
MAP3K13	chr3	185282941	185489094
TMEM41A	chr3	185476496	185499057
LIPH	chr3	185506262	185552588
SENP2	chr3	185582496	185633551
IGF2BP2	chr3	185643130	185825042
TRA2B	chr3	185914558	185938103
ETV5	chr3	186046314	186110318
DGKG	chr3	186105668	186362234
LINC02020	chr3	186439239	186457299
LINC02052	chr3	186454969	186493661
LINC02051	chr3	186476727	186478370
CRYGS	chr3	186538441	186546702
TBCCD1	chr3	186546067	186570543
DNAJB11	chr3	186567403	186585800
AHSG	chr3	186613060	186621318
FETUB	chr3	186635969	186653141
HRG	chr3	186660216	186678234
KNG1	chr3	186717348	186744410
EIF4A2	chr3	186783205	186789897
RFC4	chr3	186789880	186807058
LINC02043	chr3	186810880	186825521
ADIPOQ	chr3	186842704	186858463
ST6GAL1	chr3	186930325	187078553
RPL39L	chr3	187120948	187180908
RTP1	chr3	187197486	187201462
MASP1	chr3	187217282	187291980
RTP4	chr3	187368385	187372076
LINC02041	chr3	187448845	187449450
SST	chr3	187668912	187670394
RTP2	chr3	187698259	187702557
BCL6	chr3	187721377	187745725
BCL6-AS1	chr3	187743686	187746028
LINC01991	chr3	187958775	187976407
LPP	chr3	188153284	188890671
TPRG1-AS1	chr3	188941196	188947679
TPRG1	chr3	188947214	189325304
TP63	chr3	189631389	189897276
P3H2	chr3	189956728	190122437
CLDN1	chr3	190305707	190322446
CLDN16	chr3	190322541	190412138
TMEM207	chr3	190428655	190449901
IL1RAP	chr3	190514051	190659750
LINC02013	chr3	190680421	190699314
GMNC	chr3	190852737	190892429
OSTN	chr3	191199241	191265615
UTS2B	chr3	191267168	191330526
CCDC50	chr3	191329085	191398659
PYDC2	chr3	191461163	191461456
FGF12	chr3	192139390	192767764
MB21D2	chr3	192796815	192917856
ATP13A5	chr3	193274789	193378820
ATP13A4	chr3	193398967	193593111
OPA1	chr3	193593144	193697811
LINC02038	chr3	193841868	193844024
LINC02026	chr3	193957372	194003760
HES1	chr3	194136148	194138732
LINC02037	chr3	194247617	194260720
LINC02048	chr3	194276682	194287368
LINC00887	chr3	194296191	194322871
CPN2	chr3	194339768	194351328
LRRC15	chr3	194355249	194369743
GP5	chr3	194394821	194399266
ATP13A3	chr3	194402672	194498364
TMEM44	chr3	194587673	194633689
LSG1	chr3	194640791	194672463
FAM43A	chr3	194685883	194689037
LINC01968	chr3	194708093	194826008
LINC01972	chr3	194765238	194768712
XXYLT1	chr3	195068284	195271159
ACAP2	chr3	195274745	195443044
PPP1R2	chr3	195514428	195543386
APOD	chr3	195568705	195584033
MUC20	chr3	195720884	195741123
MUC4	chr3	195746765	195811973
LINC01983	chr3	195836193	195860404
TNK2	chr3	195863364	195911945
TFRC	chr3	196012511	196082153
LINC00885	chr3	196142516	196160893
ZDHHC19	chr3	196197452	196211437
SLC51A	chr3	196211487	196243178
PCYT1A	chr3	196214222	196287957
TM4SF19	chr3	196319342	196338503
UBXN7	chr3	196347662	196432430
RNF168	chr3	196468783	196503768
SMCO1	chr3	196506879	196515346
WDR53	chr3	196554177	196568674
FBXO45	chr3	196568611	196589059
NRROS	chr3	196639694	196662004
PIGX	chr3	196639775	196736007
CEP19	chr3	196706277	196712250
PAK2	chr3	196739857	196832647
SENP5	chr3	196867856	196934714
NCBP2	chr3	196935402	196942594
PIGZ	chr3	196946356	196969060
MELTF	chr3	196980590	197029835
DLG1	chr3	197042560	197299330
LINC02012	chr3	197505262	197506986
BDH1	chr3	197509783	197573323
RUBCN	chr3	197668867	197749727
FYTTD1	chr3	197737179	197787596
LRCH3	chr3	197791226	197888436
IQCG	chr3	197889077	197960142
RPL35A	chr3	197950190	197956610
LMLN	chr3	197960200	198043720
ZNF595	chr4	53286	88208
ZNF718	chr4	124501	202303
ZNF732	chr4	270675	305474
ZNF141	chr4	337814	384868
ZNF721	chr4	425815	499156
PIGG	chr4	499210	540200
PDE6B	chr4	625573	670782
MYL5	chr4	673580	682028
PCGF3	chr4	705748	770089
CPLX1	chr4	784957	826129
GAK	chr4	849276	932373
TMEM175	chr4	932387	958656
DGKQ	chr4	958887	986895
SLC26A1	chr4	979073	993440
IDUA	chr4	986997	1004564
FGFRL1	chr4	1009936	1026898
RNF212	chr4	1056250	1113564
SPON2	chr4	1166932	1208962
CTBP1	chr4	1211445	1250333
MAEA	chr4	1289887	1340147
UVSSA	chr4	1345691	1395989
NKX1-1	chr4	1402932	1406442
FAM53A	chr4	1617915	1684313
SLBP	chr4	1692731	1712344
TMEM129	chr4	1715952	1721358
TACC3	chr4	1712858	1745171
FGFR3	chr4	1793293	1808872
LETM1	chr4	1811479	1856156
NSD2	chr4	1871393	1982207
NELFA	chr4	1982717	2041903
NAT8L	chr4	2059327	2069089
POLN	chr4	2071918	2242121
HAUS3	chr4	2227464	2242133
MXD4	chr4	2247432	2262109
ZFYVE28	chr4	2269582	2418651
CFAP99	chr4	2418974	2462942
RNF4	chr4	2462220	2515857
FAM193A	chr4	2536647	2732573
TNIP2	chr4	2741648	2756342
SH3BP2	chr4	2793071	2841098
ADD1	chr4	2843844	2930076
MFSD10	chr4	2930561	2934834
NOP14	chr4	2937933	2963406
GRK4	chr4	2963571	3040760
HTT	chr4	3041363	3243957
MSANTD1	chr4	3244369	3271738
RGS12	chr4	3293021	3439913
HGFAC	chr4	3441968	3449486
DOK7	chr4	3463306	3501473
LRPAP1	chr4	3503612	3532446
LINC02171	chr4	3673593	3677855
ADRA2C	chr4	3766348	3768526
OTOP1	chr4	4188726	4226929
TMEM128	chr4	4235542	4248223
LYAR	chr4	4267701	4290154
ZBTB49	chr4	4290251	4321786
NSG1	chr4	4348140	4419058
STX18	chr4	4415742	4542346
LINC01396	chr4	4844188	4850827
MSX1	chr4	4859665	4863936
CYTL1	chr4	5014586	5019458
STK32B	chr4	5051480	5500994
EVC2	chr4	5542772	5709548
EVC	chr4	5711201	5814305
CRMP1	chr4	5748084	5893086
C4orf50	chr4	5897373	6200555
JAKMIP1	chr4	6026199	6200591
WFS1	chr4	6269849	6303265
PPP2R2C	chr4	6320578	6563600
MAN2B2	chr4	6575189	6623362
MRFAP1	chr4	6640091	6642729
LINC02482	chr4	6648695	6673965
S100P	chr4	6693878	6697170
MRFAP1L1	chr4	6707701	6709865
BLOC1S4	chr4	6716174	6717664
KIAA0232	chr4	6781375	6884170
TBC1D14	chr4	6909242	7033118
TADA2B	chr4	7041899	7057952
GRPEL1	chr4	7058671	7068085
LINC02447	chr4	7093776	7103394
SORCS2	chr4	7192538	7742836
PSAPL1	chr4	7430285	7434930
AFAP1	chr4	7758714	7939926
ABLIM2	chr4	7965310	8158832
SH3TC1	chr4	8182072	8241803
HTRA3	chr4	8269754	8307098
LINC02517	chr4	8320105	8327165
ACOX3	chr4	8366282	8440723
TRMT44	chr4	8436140	8493531
GPR78	chr4	8558725	8619761
CPZ	chr4	8592660	8619759
HMX1	chr4	8846076	8871839
FAM90A26	chr4	9170409	9176730
USP17L10	chr4	9210657	9212249
USP17L11	chr4	9215405	9216997
USP17L12	chr4	9220152	9221744
USP17L13	chr4	9224896	9226488
USP17L15	chr4	9234385	9236046
USP17L17	chr4	9243879	9245471
USP17L18	chr4	9248630	9250222
USP17L19	chr4	9253378	9254970
USP17L20	chr4	9258124	9259716
USP17L21	chr4	9262872	9264464
USP17L22	chr4	9267619	9269211
USP17L23	chr4	9272364	9272914
USP17L24	chr4	9325165	9326757
USP17L25	chr4	9329911	9331503
USP17L26	chr4	9334658	9336250
USP17L5	chr4	9339403	9340995
USP17L27	chr4	9344148	9345740
USP17L28	chr4	9348893	9350485
USP17L29	chr4	9353638	9355230
USP17L30	chr4	9363129	9364721
DEFB131A	chr4	9444414	9450666
SLC2A9	chr4	9771153	10054936
DRD5	chr4	9781634	9784009
WDR1	chr4	10068089	10116972
ZNF518B	chr4	10439880	10457426
CLNK	chr4	10486395	10684768
LINC02498	chr4	10737558	10749586
HS3ST1	chr4	11393150	11429564
LINC02360	chr4	11740948	11769468
LINC02270	chr4	12223445	12251286
RAB28	chr4	13361354	13484365
LINC01097	chr4	13526319	13534335
NKX3-2	chr4	13540830	13544508
LINC01096	chr4	13546075	13547801
BOD1L1	chr4	13568738	13627725
LINC01182	chr4	13654374	14003756
LINC00504	chr4	14470465	14888169
CPEB2	chr4	15002481	15070153
C1QTNF7	chr4	15339818	15446167
CC2D2A	chr4	15469865	15601552
FBXL5	chr4	15604381	15681679
FAM200B	chr4	15681662	15690447
BST1	chr4	15703065	15738313
CD38	chr4	15778275	15853232
FGFBP1	chr4	15935577	15938740
FGFBP2	chr4	15960245	15969309
PROM1	chr4	15963076	16084378
TAPT1	chr4	16160505	16227410
LDB2	chr4	16501541	16898678
LINC02493	chr4	17171757	17186079
QDPR	chr4	17460261	17512206
CLRN2	chr4	17515165	17527104
LAP3	chr4	17577198	17607972
MED28	chr4	17614641	17634105
FAM184B	chr4	17629306	17781621
DCAF16	chr4	17800655	17810758
NCAPG	chr4	17810979	17844865
LCORL	chr4	17841187	18021876
LINC02438	chr4	19172335	19456994
SLIT2	chr4	20251905	20620561
PACRGL	chr4	20696282	20752907
KCNIP4	chr4	20728606	21948772
KCNIP4-IT1	chr4	21843341	21853188
ADGRA3	chr4	22345071	22516066
ERVH-1	chr4	23723262	23733579
PPARGC1A	chr4	23755041	23904089
DHX15	chr4	24517441	24584554
LINC02473	chr4	24659856	24671568
SOD3	chr4	24789912	24800842
CCDC149	chr4	24803514	24980204
LGI2	chr4	24998847	25030946
SEPSECS	chr4	25120014	25160550
PI4K2B	chr4	25160663	25279204
ZCCHC4	chr4	25312774	25370383
ANAPC4	chr4	25377263	25418498
SLC34A2	chr4	25648011	25678748
SEL1L3	chr4	25747433	25863760
SMIM20	chr4	25861830	25929813
LINC02357	chr4	26070754	26104258
RBPJ	chr4	26163455	26435131
CCKAR	chr4	26481396	26490484
TBC1D19	chr4	26576437	26756223
STIM2	chr4	26857601	27025381
LINC02261	chr4	27217479	27282225
LINC02364	chr4	28996498	29017256
LINC02472	chr4	29214253	29291869
PCDH7	chr4	30720369	31146805
LINC02497	chr4	31171013	31211678
LINC02501	chr4	31506422	31558831
LINC02506	chr4	31997376	32228543
LINC02353	chr4	32351038	32353220
LINC02484	chr4	34120090	34335351
ARAP2	chr4	35948221	36244514
DTHD1	chr4	36281616	36347511
LINC02505	chr4	36496128	36641939
NWD2	chr4	37244743	37449463
C4orf19	chr4	37453925	37623495
RELL1	chr4	37590800	37686376
PGM2	chr4	37826660	37862937
TBC1D1	chr4	37891084	38139175
PTTG2	chr4	37960398	37961128
LINC02513	chr4	38366914	38385759
LINC01258	chr4	38420662	38523180
LINC01259	chr4	38509729	38518056
LINC02278	chr4	38564003	38572022
KLF3	chr4	38664197	38701517
TLR10	chr4	38772238	38782990
TLR1	chr4	38790677	38856817
TLR6	chr4	38822897	38856817
FAM114A1	chr4	38867677	38945739
TMEM156	chr4	38966744	39032922
KLHL5	chr4	39045039	39126857
WDR19	chr4	39182504	39285810
RFC1	chr4	39287456	39366375
KLB	chr4	39406930	39451533
RPL9	chr4	39452587	39458931
LIAS	chr4	39459004	39485109
UGDH	chr4	39498755	39528311
SMIM14	chr4	39546336	39638902
UBE2K	chr4	39698109	39782792
PDS5A	chr4	39822863	39977956
N4BP2	chr4	40056797	40158252
RHOH	chr4	40191011	40246967
LINC02265	chr4	40316484	40330422
CHRNA9	chr4	40335333	40355217
RBM47	chr4	40423267	40630875
NSUN7	chr4	40749925	40811184
APBB2	chr4	40810027	41216714
UCHL1	chr4	41256413	41268455
LIMCH1	chr4	41359607	41700044
PHOX2B	chr4	41744082	41748725
LINC00682	chr4	41872741	41882955
TMEM33	chr4	41935129	41960803
DCAF4L1	chr4	41981756	41986465
SLC30A9	chr4	41990502	42090461
BEND4	chr4	42110853	42152878
SHISA3	chr4	42397488	42402487
ATP8A1	chr4	42408373	42657121
GRXCR1	chr4	42892713	43030658
LINC02383	chr4	43457527	43492543
LINC02475	chr4	44016700	44022063
KCTD8	chr4	44173903	44448809
YIPF7	chr4	44622088	44678556
GUF1	chr4	44678420	44700928
GNPDA2	chr4	44682200	44726588
GABRG1	chr4	46035769	46124054
GABRA2	chr4	46243548	46475230
COX7B2	chr4	46734827	46909245
GABRA4	chr4	46918900	46993581
GABRB1	chr4	46993723	47426447
COMMD8	chr4	47450787	47463702
ATP10D	chr4	47485275	47593486
CORIN	chr4	47593999	47838106
NFXL1	chr4	47847233	47914667
NIPAL1	chr4	47914142	48040173
CNGA1	chr4	47935977	48016681
TXK	chr4	48066393	48134250
TEC	chr4	48135783	48269838
SLAIN2	chr4	48341529	48426201
SLC10A4	chr4	48483343	48489526
ZAR1	chr4	48490252	48494389
FRYL	chr4	48497357	48780322
OCIAD1	chr4	48805212	48861817
OCIAD2	chr4	48885019	48906937
CWH43	chr4	48986275	49062081
DCUN1D4	chr4	51843000	51916837
LRRC66	chr4	51993652	52020363
SGCB	chr4	52020706	52038299
LINC02480	chr4	52044805	52046954
SPATA18	chr4	52051304	52097299
USP46	chr4	52590960	52659301
ERVMER34-1	chr4	52722618	52751586
LINC01618	chr4	52712394	52866821
RASL11B	chr4	52862317	52866835
SCFD2	chr4	52872982	53366066
FIP1L1	chr4	53377569	53464382
LNX1	chr4	53459301	53701405
CHIC2	chr4	54009789	54064605
GSX2	chr4	54099523	54102498
PDGFRA	chr4	54229280	54298245
LINC02283	chr4	54332892	54355954
LINC02260	chr4	54603211	54607131
KIT	chr4	54657267	54740783
LINC02358	chr4	54845568	54859241
KDR	chr4	55078481	55125595
SRD5A3	chr4	55346213	55373100
TMEM165	chr4	55395957	55453397
CLOCK	chr4	55427903	55546909
PDCL2	chr4	55556519	55592245
NMU	chr4	55595229	55636698
EXOC1L	chr4	55819790	55837489
EXOC1	chr4	55853648	55905086
CEP135	chr4	55948871	56033361
AASDH	chr4	56338287	56387508
PPAT	chr4	56393362	56435615
PAICS	chr4	56435741	56464578
SRP72	chr4	56467617	56503681
ARL9	chr4	56505209	56524959
HOPX	chr4	56647989	56681877
SPINK2	chr4	56809860	56821742
REST	chr4	56907876	56966808
NOA1	chr4	56963350	56977606
POLR2B	chr4	56977722	57031158
IGFBP7	chr4	57030773	57110385
LINC02380	chr4	57424495	57478341
LINC02494	chr4	58524515	58536328
LINC02429	chr4	58984215	59046959
LINC02496	chr4	60750575	60796103
LINC02271	chr4	61143656	61153962
ADGRL3	chr4	61200326	62078335
TECRL	chr4	64275257	64409468
LINC02232	chr4	64885649	65024485
EPHA5	chr4	65319563	65670495
EPHA5-AS1	chr4	65669961	65698029
CENPC	chr4	67468762	67545503
STAP1	chr4	67558727	67607337
UBA6	chr4	67612652	67701155
GNRHR	chr4	67737118	67754388
TMPRSS11D	chr4	67820876	67884002
TMPRSS11A	chr4	67909395	67964140
TMPRSS11F	chr4	68053198	68129869
TMPRSS11B	chr4	68226653	68245694
YTHDC1	chr4	68310387	68350090
TMPRSS11E	chr4	68447463	68497604
UGT2B17	chr4	68537173	68576413
UGT2B15	chr4	68646597	68670652
UGT2B10	chr4	68815994	68832023
UGT2A3	chr4	68928463	68951804
UGT2B7	chr4	69051363	69112987
UGT2B11	chr4	69199951	69214748
UGT2B28	chr4	69280475	69295050
UGT2B4	chr4	69480165	69526014
UGT2A1	chr4	69588417	69653249
UGT2A2	chr4	69588417	69639642
SULT1B1	chr4	69721167	69787961
SULT1E1	chr4	69841212	69860145
CSN1S1	chr4	69931068	69946574
CSN2	chr4	69955256	69965728
STATH	chr4	69995966	70002570
HTN3	chr4	70028455	70036538
HTN1	chr4	70050438	70058848
PRR27	chr4	70133616	70176799
ODAM	chr4	70195725	70204576
FDCSP	chr4	70226124	70235252
CSN3	chr4	70238382	70251474
CABS1	chr4	70334981	70337116
SMR3A	chr4	70360760	70367158
SMR3B	chr4	70370093	70390244
OPRPN	chr4	70397931	70410195
MUC7	chr4	70430492	70482997
AMTN	chr4	70518569	70532743
AMBN	chr4	70592256	70607288
ENAM	chr4	70628744	70646824
JCHAIN	chr4	70655541	70681817
UTP3	chr4	70688532	70690551
RUFY3	chr4	70704204	70808619
GRSF1	chr4	70815783	70839897
MOB1B	chr4	70902326	71022449
DCK	chr4	70992538	71030914
SLC4A4	chr4	71062667	71572087
GC	chr4	71741696	71804041
NPFFR2	chr4	72031902	72148305
ADAMTS3	chr4	72280969	72569221
COX18	chr4	73052362	73069755
ANKRD17	chr4	73073376	73258798
ALB	chr4	73397114	73421482
AFP	chr4	73431138	73456174
AFM	chr4	73481745	73504001
LINC02499	chr4	73508803	73534128
RASSF6	chr4	73571550	73620631
CXCL8	chr4	73740519	73743716
CXCL6	chr4	73836640	73849064
PF4V1	chr4	73853296	73854483
CXCL1	chr4	73869393	73871308
PF4	chr4	73980811	73982027
PPBP	chr4	73986439	73988190
CXCL5	chr4	73995642	73998677
CXCL3	chr4	74036589	74038807
CXCL2	chr4	74097040	74099196
MTHFD2L	chr4	74114174	74303099
EPGN	chr4	74308470	74316789
EREG	chr4	74365145	74388749
AREG	chr4	74445136	74455005
BTC	chr4	74744759	74794523
PARM1	chr4	74933095	75050115
LINC02562	chr4	75081702	75084717
LINC02483	chr4	75354076	75362566
RCHY1	chr4	75479033	75514764
THAP6	chr4	75513946	75550473
ODAPH	chr4	75556048	75565871
CDKL2	chr4	75576496	75630716
G3BP2	chr4	75641849	75724589
USO1	chr4	75724577	75814286
PPEF2	chr4	75859864	75902571
NAAA	chr4	75913660	75941013
SDAD1	chr4	75940950	75990962
CXCL9	chr4	76001275	76007509
ART3	chr4	76011184	76114048
